author_name,pos,sample_id,word_list
Lermontov M.Ju.,V,88,пробивать забывать вернуться кланяться быть плавать отыскивать идти разводить струиться
Lermontov M.Ju.,V,89,жить вставать прийти обнажать избивать сплетаться мешаться взглядывать встречать плескать
Lermontov M.Ju.,V,90,оставаться узнавать пасть рыться унижать видать быть забывать быть спорить
Lermontov M.Ju.,V,91,оставлять вести укрывать причинять тянуться быть раздаваться оставлять доказывать приходить
Lermontov M.Ju.,V,92,стоять поцеловать плакать ждать становиться спать обманывать мочь напоминать летать
Lermontov M.Ju.,V,93,начинать просить катиться садиться оцепенеть глядеть блеснуть просить последовать дышать
Lermontov M.Ju.,V,94,осквернять встречать звенеть запрещать видеть наставать сидеть звенеть приклонять узнавать
Lermontov M.Ju.,V,95,находить плыть раздеваться наставать возвратиться падать страдать приходить переносить мочь
Lermontov M.Ju.,V,96,знать достигать смотреть хотеть быть грянуть омывать просить блистать быть
Lermontov M.Ju.,V,97,хотеть слыхать узнавать вставать потухать восходить быть затаптывать быть казнить
Lermontov M.Ju.,V,98,любить списывать слыхать подкрадываться верить понимать блестеть готовиться мочь страдать
Lermontov M.Ju.,V,99,плакать уменьшать ударять окружать прятаться вручать жалеть лежать беречь любить
Lermontov M.Ju.,V,100,очинить вступать петь глядеть оставлять понимать лежать верить мочь описывать
Baratynskij E.A.,A,1,пленительный заботливый розовый готовый холодный снотворный небрежный вечный прекрасный обратный
Baratynskij E.A.,A,2,родной пристойный вечерний полный веселый безотчетный русский гневный немой будущий
Baratynskij E.A.,A,3,голубой созвучный пленительный пригодный беззаботный подлунный сердечный колкий глухой униженный
Baratynskij E.A.,A,4,болезненный грустный густой прощальный страшный испытанный причастный злой ужасный ведомый
Baratynskij E.A.,A,5,просвещенный скрытный обыкновенный молодой праздный роковой большой ласковый нежный прилежный
Baratynskij E.A.,A,6,пасмурный видный безвестный современный полуночный небесный сердечный новый дивный давний
Baratynskij E.A.,A,7,немой милый счастливый расчетливый печальный душевный ревнивый великий одинокий сладостный
Baratynskij E.A.,A,8,женский страстный важный чужой шумный легкий печальный вечный прекрасный влажный
Baratynskij E.A.,A,9,легкий шаловливый старательный безумный хороший виновный простой глухой небесный своеобразный
Baratynskij E.A.,A,10,тонкий докучный вышний ободрительный бедный обреченный философический тайный счастливый брюзгливый
Baratynskij E.A.,A,11,веселый худой густой мудреный елецкий веселый родной тягостный гробовой новый
Baratynskij E.A.,A,12,младой живой новый живой давний модный раболепный живой душевный усердный
Baratynskij E.A.,A,13,безумный немой веселый священный милый златой свободный спасительный начальный могучий
Baratynskij E.A.,A,14,заметный любовный прямой мирный нетленный веселонравный родной острый полный известный
Baratynskij E.A.,A,15,туманный благословенный плоский строгий заздравный славный мирный охотный безнаградный лестный
Baratynskij E.A.,A,16,безлюдный должный елецкий темный старый сладкий жгучий ненастливый грубый строгий
Baratynskij E.A.,A,17,дивный сладкий незнакомый ненастливый уязвимый бесплодный легкий сладкий новый кроткий
Baratynskij E.A.,A,18,полный преумиленный милый манящий грустный счастливый людской мятежный шумный нерусский
Baratynskij E.A.,A,19,неверный белый шумный угрюмый лютый ясный ветренный бедный неблагодарный тяжелый
Baratynskij E.A.,A,20,милый истинный дивный веселый равнодушный тогдашний тихий радостный пленительный правый
Baratynskij E.A.,A,21,цветущий блистательный снисходительный нежданный непринужденный вечный прежний южный крутой прежний
Baratynskij E.A.,A,22,редкий яростный немой нежный одиновый задумчивый широкий нестерпимый дольний зримый
Baratynskij E.A.,A,23,беспечный кровавый счастливый приятный невинный молодой трубный случайный мятежный последний
Baratynskij E.A.,A,24,болезненный веселый живой приветный живой мертвый минувший живой роковой юдольный
Baratynskij E.A.,A,25,данный благоуханный счастливый свободный досужий жадный скромный правый шумный благодатный
Baratynskij E.A.,A,26,чистый роскошный желанный смешной глухой магический тихий небольшой доступный необходимый
Baratynskij E.A.,A,27,непогодный бывалый утесистый громкий плодородный вечерний роковой замерзлый счастливый подземный
Baratynskij E.A.,A,28,пенистый ясный великий угрюмый строгий суровый безглагольный тяжкий красноречивый суровый
Baratynskij E.A.,A,29,сребристый готовый жизненный смущенный чудный римский неправый мятежный мировой опасный
Baratynskij E.A.,A,30,чуждый старинный безумный ненадежный звучный грядущий зоркий далекий глубокий новый
Baratynskij E.A.,A,31,негаснущий глухой морской дневной ветреный прилежный сухой бесценный земной непреклонный
Baratynskij E.A.,A,32,живительный прежний суровый далекий осанистый колыбельный добродушный родной заочный веселый
Baratynskij E.A.,A,33,ясный необщий рассеянный задумчивый полный родной юный веселый милый непривычный
Baratynskij E.A.,A,34,невольный мирный властный чистый зоркий дружный упадший роскошный бесценный здравый
Baratynskij E.A.,A,35,желтоликий летучий живой благой учтивый полный срочный летучий немой злачный
Baratynskij E.A.,A,36,свистящий отборный безумный младенческий новый неотразимый былой дикий свободный пленный
Baratynskij E.A.,A,37,переходный падший вечный томительный светлый юный черный небесный немой милый
Baratynskij E.A.,A,38,чувствительный безужинный краткий священный полезный бессонный сребристый прекрасный громкий воздержный
Baratynskij E.A.,A,39,томный черный правый безродный тяжелый творческий способный юный богатый немой
Baratynskij E.A.,A,40,неизменный седой счастливый прекрасный возвратный открытый родной мирный степной хладный
Baratynskij E.A.,A,41,рассеянный поспешный счастливый счастливый милый тошный лазурный ранний долгий душевный
Baratynskij E.A.,A,42,прямой широколиственный неясный минутный счастливый тяжелый заветный дикий итальянский морской
Baratynskij E.A.,A,43,блестящий торжественный блестящий завистливый мрачный златой разборчивый общий отцов таинственный
Baratynskij E.A.,A,44,томительный мечтательный нежный летийский яркий счастливый глухой холодный мощный лукавый
Baratynskij E.A.,A,45,мертвый скудный итальянский золотой страшный молодой полный несвязный сердитый плодоносный
Baratynskij E.A.,A,46,годовой молодой гармонический нескромный творческий молодой молодой обетованный великодушный тяжелый
Baratynskij E.A.,A,47,полдневный долгий живописный блестящий новый синий лесной ядовитый чуждый равнодушный
Baratynskij E.A.,A,48,непонятный бедный сладкопоющий младой мрачный добрый легкий святой волшебный поздний
Baratynskij E.A.,A,49,пригожий блистательный сладкий спальный упорный прежний мертвый страстный немой незаконный
Baratynskij E.A.,A,50,немой глубокий молодой мягкий томный своенравный неприязненный людской суровый пышный
Baratynskij E.A.,A,51,дикий святой разочарованный довольный немой хороший глубокий жилой бедный неизвинительный
Baratynskij E.A.,A,52,унылый неравный нежный скучный красный поспешный веселый добрый докучный скорый
Baratynskij E.A.,A,53,новинский несчастливый седой убогий русский умиленный чуждый слепой бедный дальный
Baratynskij E.A.,A,54,холодный пошлый томный очарованный тупой златой разный безмятежный живой пылкий
Baratynskij E.A.,A,55,прекрасный злой незначущий должный шумный веселый светлый долгий грозный неведомый
Baratynskij E.A.,A,56,вечный смешной сердечный красноречивый причудливый нескромный ближний новый заемный блестящий
Baratynskij E.A.,A,57,добрый самолюбивый отважный милый незнаемый скорбный чудный досадный счастливый молодой
Baratynskij E.A.,A,58,нежный древний деятельный звучный живой открытый богатый божий падучий необузданный
Baratynskij E.A.,A,59,мятежный лютый милый лавровый немой свежий елецкий прекрасный сходный счастливый
Baratynskij E.A.,A,60,достойный слышный одинокий младенческий мутный легкокрылый праздный пылкий ясный ненужный
Baratynskij E.A.,A,61,гордый чуждый самолюбивый чужой опытный пылкий страшный буйный немой ветренный
Baratynskij E.A.,A,62,бесстыдный длинный всегдашний нежный живой народный уединенный ночной верховный пошлый
Baratynskij E.A.,A,63,небесный глубокий могучий финский тяжелый мирской знакомый буйный беспечный веселый
Baratynskij E.A.,A,64,мятежный добрый тесный пенистый спокойный беспокойный неопытный удобный безропотный известный
Baratynskij E.A.,A,65,сладкий сильный томный доступный дружеский детский печальный пышный молодой деятельный
Baratynskij E.A.,A,66,ревностный сосновый равный приятный дорогой грозный мутный златой хладный запоздалый
Baratynskij E.A.,A,67,жестокий боевой великолепный упрямый молодой слепой слабый обманчивый тоскливый бурный
Baratynskij E.A.,A,68,добрый роскошный бодрый критический запутанный полный прежний ручной пламенный нежный
Baratynskij E.A.,A,69,добрый пленительный каменный готовый полный целый живой кастальский впалый епендорфский
Baratynskij E.A.,A,70,дружеский равнодушный земной страстный черный прекрасный знойный близкий гробовой светский
Baratynskij E.A.,A,71,хороший яркий прекрасный царский прекрасный мрачный новый круглый румяный большой
Baratynskij E.A.,A,72,густой приятельский садовый длинный чудесный нужный ясный сердечный превыспренний драгоценный
Baratynskij E.A.,A,73,нужный лукавый достойный страждущий старый бесстыдный безрассудный последний радостный телесный
Baratynskij E.A.,A,74,подлунный пылкий верный полный ненастный тяжелый юный родимый суровый прежний
Baratynskij E.A.,A,75,строгий могучий лазоревый бедный женский любимый божественный догадливый ликующий минувший
Baratynskij E.A.,A,76,обворожительный общий нужный глубокий морской мохнатый нежный милый счастливый утонченный
Baratynskij E.A.,A,77,краткий ничтожный ночной молодой плохой добрый притворный золотой порывистый милый
Baratynskij E.A.,A,78,нужный сладкий огромный мятежный хороший холодный ледяной лицый музыкальный горний
Baratynskij E.A.,A,79,большой неверный преданный темный правый свободный надежный родной общий здоровый
Baratynskij E.A.,A,80,черный виновный хладный полуоткрытый свободный тяжелый немой чудный благой дикий
Baratynskij E.A.,A,81,добрый стриженый верховный новый поздний верный милый дорогой нагой согласный
Baratynskij E.A.,A,82,пустынный торжественный почтенный смешной томный губительный бесплодный старый усыпленный злословный
Baratynskij E.A.,A,83,притворный гигантский тверской земной свежий старый полезный важный вдохновенный нужный
Baratynskij E.A.,A,84,хлопотливый алчный прелестный хладный страстный святой записной былой дикий потешный
Baratynskij E.A.,A,85,ратоборный густой раскошный полный бесценный лишенный городской строгий продолжительный надобный
Baratynskij E.A.,A,86,недобрый кроткий подражательный грустный милый предубежденный самовластный последний молодой беззаботный
Baratynskij E.A.,A,87,лукавый краткий веселый безобразный высохший нежный высокий изнеженный задумчивый благостный
Baratynskij E.A.,A,88,весенний благодатный надменный внятный внимательный северный мутный сердечный резкий волнистый
Baratynskij E.A.,A,89,смиренный напрасный темный сладкий несчетный блистательный суровый немой злобный прямой
Baratynskij E.A.,A,90,тароватый каменный веселый полный душевный миролюбивый зеленый блестящий печной полный
Baratynskij E.A.,A,91,новый тупой привычный брадатый враждебный красивый буйный хороший тесный внезапный
Baratynskij E.A.,A,92,лазурный ланитный известный блестящий полный родной седой немой страстный звучный
Baratynskij E.A.,A,93,храбрый хлебный дружеский легкий последний должный глубокий прекрасный великий оживленный
Baratynskij E.A.,A,94,скромный веселый смелый восторженный мшистый немой сладкий белый святой превратный
Baratynskij E.A.,A,95,светлый целебный дикий младой городской молодецкий пустынный дикий верный коварный
Baratynskij E.A.,A,96,пышный едкий тибуллов тяжкий здешний детский своенравный легкий здешний каменный
Baratynskij E.A.,A,97,летучий разгульный полный томный седой богатый пасмурный своенравный неподкупный прямой
Baratynskij E.A.,A,98,должный неясный младой чужой полный отрадный небрежный веселый нежданный младой
Baratynskij E.A.,A,99,ледяной старый просвещенный радостный послушный первобытный прельстительный предвечный всевидящий немецкий
Baratynskij E.A.,A,100,резвый могильный сомнительный древний пошлый горделивый священный земной свободный зрелый
Baratynskij E.A.,S,1,отрада досуг пир супруга одр в с цапля мила толпа
Baratynskij E.A.,S,2,смущение с наряд магдалина сын земля вино метель канон в
Baratynskij E.A.,S,3,мечтание день в судьбина пора рука счастие дух с с
Baratynskij E.A.,S,4,ладия творение в екатерина луг геликон человек мальчишка пир тоска
Baratynskij E.A.,S,5,в поэт одежда в труд гроза язык в к порог
Baratynskij E.A.,S,6,доля сурова вера судьба нега стол муза злато цветок свет
Baratynskij E.A.,S,7,рука судьба гнев в вера крыло дух жизнь мир лентяй
Baratynskij E.A.,S,8,одеяние дарование румянец доля в рука приезжий перо восторг неизвестность
Baratynskij E.A.,S,9,синьор делий наука вера лира гирлянда свет голос мука душа
Baratynskij E.A.,S,10,звук с с ластюся человек спор лицо персей рука фантазия
Baratynskij E.A.,S,11,в мысль жуковский рука роскошь услада стул пруд воображение источник
Baratynskij E.A.,S,12,молчание дессерт мнение дитя друг крыло звук размышление суд нега
Baratynskij E.A.,S,13,держава свет огонь око власть земля изменница счастие друг страница
Baratynskij E.A.,S,14,беседа пыл разговор к цветок лицо ложе дух душа око
Baratynskij E.A.,S,15,толпа душа нетерпение старик вздох муж аполлон память повторение рука
Baratynskij E.A.,S,16,к цена танец небо властелин душа жар равнина лазорев в
Baratynskij E.A.,S,17,произвол в свобода слово в полет круг сара поле горе
Baratynskij E.A.,S,18,в предел струя миг улыбка душа петр юноша свидетель воин
Baratynskij E.A.,S,19,орфей перестрелка поле встреча камень зло с лавр одалиска ответ
Baratynskij E.A.,S,20,око нина скала ум глас благословение с дядя в душа
Baratynskij E.A.,S,21,нога в страна стезя мечта пята эмпирей стезя в к
Baratynskij E.A.,S,22,в тропа призрак человек с око труд свет торкват в
Baratynskij E.A.,S,23,соименница слух в поклонник сладость забота святыня счастливец воображение красотка
Baratynskij E.A.,S,24,восторг герой слеза отечество локон с грех человек мечтание дума
Baratynskij E.A.,S,25,царь резец голос град перси ток звезда родилася прозаик раздумье
Baratynskij E.A.,S,26,молодец притворство восклицание сон ряд грудь гранит пленник в в
Baratynskij E.A.,S,27,жизнь рифма время дарование жребий с свод примета любовь обед
Baratynskij E.A.,S,28,природа спасибо предел внушение стук стих безумство сияние свет к
Baratynskij E.A.,S,29,колено в корм заблуждение кара пора переход имя вельможа жизнь
Baratynskij E.A.,S,30,облако в лава к природа душа душа алина сон в
Baratynskij E.A.,S,31,рояль радость ручка поцелуй звезда взор в ласка пафос дева
Baratynskij E.A.,S,32,победа палец мир мечта берег дубрава невзгода обитель море ниэта
Baratynskij E.A.,S,33,молчание в италия мальчик мечта к с вино вышина навоз
Baratynskij E.A.,S,34,дочь красота событие в гражданин роща мелочь в небо дружба
Baratynskij E.A.,S,35,заведение грудь веселие река птичка княгиня в цветок в струна
Baratynskij E.A.,S,36,поток остроумие кольцо глаз в сладострастие презрение братец вражда расспрос
Baratynskij E.A.,S,37,счастие стих в любовь чело капля дыхание миг страсть успех
Baratynskij E.A.,S,38,поэт печаль сокрываяся брег звук туман стол мечтание смятение ум
Baratynskij E.A.,S,39,кондотьери луч размышление враг икона метла страсть песня рука сон
Baratynskij E.A.,S,40,память в час смирение ключ скука возвращение эпиграмма к в
Baratynskij E.A.,S,41,впечатление тишина гуляка желание ярмо ложа христос стих советник око
Baratynskij E.A.,S,42,непостоянство княгиня мир поэт щека с с досуг дева к
Baratynskij E.A.,S,43,поэт с господин заря имя ступа измена пир луч дева
Baratynskij E.A.,S,44,журнал желание поклон в бес вино сила мера согласилася новоселье
Baratynskij E.A.,S,45,день горе сердце земля в сердце жемчуг деяние рим управа
Baratynskij E.A.,S,46,поколение звук к любовь жребий библия рот лицо упование рука
Baratynskij E.A.,S,47,струна благо клеон мир княгиня время вина время век счастие
Baratynskij E.A.,S,48,грация в в усердие цирцея наслаждение с подсудимый диван к
Baratynskij E.A.,S,49,в балагур день муж благодарность пир душа склоняяся сновидение конец
Baratynskij E.A.,S,50,покорство воспоминание ночь слово труп товарищ счастие бездействие листок человек
Baratynskij E.A.,S,51,раз покой свет чувство надежда отзыв буря москва человек любовь
Baratynskij E.A.,S,52,страдалец судьбина колено уста душа в с любовь в улыбка
Baratynskij E.A.,S,53,беда поучение в в дума ряд предрассудок в мгла забава
Baratynskij E.A.,S,54,в беда восход свет в могущество час душа арсений домашние
Baratynskij E.A.,S,55,в взор мир тень игрушка год вера душа вихорь руины
Baratynskij E.A.,S,56,с в волна климена литавры смех стена туча сон с
Baratynskij E.A.,S,57,расин брег вода чад земля уста в эпоха весна зов
Baratynskij E.A.,S,58,солнце тоска гроб взор дыхание след словцо маска в мнение
Baratynskij E.A.,S,59,дом горнило мир длань рука труд маска зеница гений тень
Baratynskij E.A.,S,60,взор лицо миг забвение отрада ответ толковит длань душа питомица
Baratynskij E.A.,S,61,век поле слуга петух зоил куст туман обман забава стан
Baratynskij E.A.,S,62,грудь к цветок утеха блеск в красота огонь движение упование
Baratynskij E.A.,S,63,в блеск игра сила племя дверь гора сон бой огонь
Baratynskij E.A.,S,64,волнение в тень заря раз в бог поэт мошка гость
Baratynskij E.A.,S,65,речь взор крик благо дверь сила путь с сердце обломок
Baratynskij E.A.,S,66,чувство примирение друг мечта создание ветер вода в птичка толки
Baratynskij E.A.,S,67,дружина конец промысл послание год с рассеяние благодарение в грудь
Baratynskij E.A.,S,68,к друг цель в пора к день сын чудо предок
Baratynskij E.A.,S,69,в катилися лес заблуждение град певец язык стенание кибитка позор
Baratynskij E.A.,S,70,ток завистник роща рвение взор грусть лицо жена с удел
Baratynskij E.A.,S,71,разлука взгляд певец крыло глаз питомец нега сживуся счастие румянец
Baratynskij E.A.,S,72,сон склонность буря слава степь горе речь перст житие предел
Baratynskij E.A.,S,73,жатва буря в темя день море к согражданин творец василий
Baratynskij E.A.,S,74,судьба в с нега греза долг камень веселие друг бокал
Baratynskij E.A.,S,75,сердце прага судьба откровение роскошь дурачество град любимый мольба тополь
Baratynskij E.A.,S,76,в мечта луна в дно ночь чувство несходство москва луг
Baratynskij E.A.,S,77,град опасение с досуг пора в цыганка голос с наследие
Baratynskij E.A.,S,78,день посланница огонь угол тайна год свобода враг полусвет сон
Baratynskij E.A.,S,79,кюмень ночь мера к любовия судьба узел ненастье опасение океан
Baratynskij E.A.,S,80,счастие ряд в недоумение смерть надежда даль забвение милая сердце
Baratynskij E.A.,S,81,договор молюся полубог чет девство в око бытие богиня забава
Baratynskij E.A.,S,82,глушь душа пустыня кровь гнев угол друг лицо глаз в
Baratynskij E.A.,S,83,жених шея день земля очарование друг корабль сын резец паллада
Baratynskij E.A.,S,84,мечта бубен сатира речь ипитимья в дочь вина в столица
Baratynskij E.A.,S,85,птичка мнение друг мрак цветок с брег рука подвиг солдатов
Baratynskij E.A.,S,86,песня в в струна почесть в знамение диван судья тление
Baratynskij E.A.,S,87,семья лес сочувствие содрогнулася картина к с рука хата в
Baratynskij E.A.,S,88,тоска цветок мошка разделение потачка мудрец улыбка речь сентябрь друг
Baratynskij E.A.,S,89,к с глаз заступ кров в глаз крыло след миг
Baratynskij E.A.,S,90,ручей тень гул любовь вой лик ком в потомство в
Baratynskij E.A.,S,91,образ князь лобзание имя лилет слава безнадежность чертог друг кротостия
Baratynskij E.A.,S,92,в нужда праздник закон плуг нега эда вера межа везувий
Baratynskij E.A.,S,93,труд конец глагол душонка в рука прелесть вера вестница небо
Baratynskij E.A.,S,94,пенелопа весна судьба олинька пальмира рука весна роза егоза звук
Baratynskij E.A.,S,95,вода любовь суета веселость друг болтание приобресть мечта справка с
Baratynskij E.A.,S,96,затея в власы бытие мотылек лицо шалун краса юноша око
Baratynskij E.A.,S,97,гора к отец сено скала миг душа отец в анахорет
Baratynskij E.A.,S,98,лист сластолюбец мысль чудо сердяся в сердце в душа в
Baratynskij E.A.,S,99,уныние рифма мошка брег возвыся вдохновение доля воображение в жара
Baratynskij E.A.,S,100,в сестра певец воспоминание душа пена гость храм кумир сберемтесь
Baratynskij E.A.,V,1,быть летать быть насаждать проходить оживать пробуждать удаляться слезать разрешаться
Baratynskij E.A.,V,2,рожать изменять быть шуметь зажигать подниматься уснуть терпеть рыть чуждаться
Baratynskij E.A.,V,3,просыпаться тронуться сходить умирать приводить блуждать говорить взглядывать постигнуть воздевать
Baratynskij E.A.,V,4,искупать онемевать знать сказать потакать погасать смочь раздаваться полагать быть
Baratynskij E.A.,V,5,оправдываться решаться синеть остриться садиться утихать сверкать быть желать смеяться
Baratynskij E.A.,V,6,носить дождаться принимать утешать смотреть вступать ночевать подъяться взвиваться заглохнуть
Baratynskij E.A.,V,7,погибать глядеть отворять слышать умолкать размножиться желать блистать изменять заслонять
Baratynskij E.A.,V,8,хранить узнавать открывать быть грозить озарять бывать дремать взрывать согревать
Baratynskij E.A.,V,9,хлопотать обнимать сказать привесть быть порабощать молить видеть миновать покрывать
Baratynskij E.A.,V,10,любить вырастать отодвигать зажмуривать останавливать подражать идти открываться томиться хвалить
Baratynskij E.A.,V,11,приносить кипеть быть представать кипеть дурачить пить быть утучнять поручать
Baratynskij E.A.,V,12,забывать встречать одевать являть служить желать быть потуплять отягчать облегчать
Baratynskij E.A.,V,13,ласкать подавать жалеть утомлять влачить пить тлеть пробуждать вставать отыскивать
Baratynskij E.A.,V,14,поплясать показывать поверять роптать заснуть проговаривать нравиться бояться лить быть
Baratynskij E.A.,V,15,предугадывать мыслить позабываться сжимать миновать пленять запениться ведать выть примечать
Baratynskij E.A.,V,16,затмевать возмущать прощаться сидеть крыться петь быть сводить трепетать давать
Baratynskij E.A.,V,17,заменять молить дышать забывать оставлять изливать находить верить сказать владеть
Baratynskij E.A.,V,18,мочь становиться хранить увлекаться пестреть быть лобзать развивать страшиться гореть
Baratynskij E.A.,V,19,быть уразуметь расточать думать презирать терять сиять быть завянуть бежать
Baratynskij E.A.,V,20,упоить отводить оставлять воспевать открывать прощать беседовать быть возвращать сиять
Baratynskij E.A.,V,21,облегать пить встречать длиться быть любоваться хохотать удаляться искушать посвящать
Baratynskij E.A.,V,22,твердить испускать сказать попачкать скрывалисить осмеливаться осенять предвидеть кушать шуметь
Baratynskij E.A.,V,23,сживаться покрывать увлекать заслуживать преследовать быть пылать набросать останавливаться надевать
Baratynskij E.A.,V,24,лететь чувствовать представлять дивиться бывать блистать смущать обвиваться оборачивать чесать
Baratynskij E.A.,V,25,приставать позабывать спать шагать воздерживать гнать знать любить хмурить креститься
Baratynskij E.A.,V,26,учиться приводить приять возлегать наставлять быть озарять быть усыплять уходить
Baratynskij E.A.,V,27,петь склоняться изменять покорствовать улыбаться восхищать измениться казаться обращать творить
Baratynskij E.A.,V,28,возгреметь поклясться становиться быть мочь блистать терзать знать поражать сказать
Baratynskij E.A.,V,29,испытывать вдаваться испивать заснуть славить покидать оставлять нагонять сиять пролетать
Baratynskij E.A.,V,30,подымать видаться думать чтить жить улыбаться поглощать рожать смеяться молвить
Baratynskij E.A.,V,31,любить пойти изменяться оставлять знать любить томиться думать вянуть расставаться
Baratynskij E.A.,V,32,петь отдыхать учиться забывать прощать блистать быть слышать ловить заликовать
Baratynskij E.A.,V,33,бежать дряхлеть мелить вставать верить рушить совершать стеснять шептать раздувать
Baratynskij E.A.,V,34,затоплять испортиться выходить пребыть позабывать доверяться думать знать лежать затрепетать
Baratynskij E.A.,V,35,оставаться зайти клевать приять проводить качаться смущать сливаться носить крыть
Baratynskij E.A.,V,36,окогтить воскармливать плакать изображать сумасбродить оставаться виться страдать опускать владеть
Baratynskij E.A.,V,37,позлащать пить существовать светлеть прощать воскреснуть сморкаться ведать покорять понимать
Baratynskij E.A.,V,38,поглядеть шептать произносить быть уничтожать шептать быть быть скрываться умирать
Baratynskij E.A.,V,39,посещать изменять отражать упасть подарить мечтать знать владеть скучать потоплять
Baratynskij E.A.,V,40,вздыхать охватывать исчезать мочь бесить внимать попадать останавливать наслаждаться смотреть
Baratynskij E.A.,V,41,усыплять вверять приходить силиться пестреть вещать влечь быть дышать гнать
Baratynskij E.A.,V,42,становиться играть спать глядеть входить становиться исчезать говорить увенчивать видеть
Baratynskij E.A.,V,43,скрываться бежать восскорблять засыпать стоять видеть хвалить целовать звать быть
Baratynskij E.A.,V,44,улавливать развеселяться налетать сердиться сказать быть мыслить произносить шутить приходить
Baratynskij E.A.,V,45,слать приводить пролетать исполнять указывать целовать глядеть предстоять пролететь понимать
Baratynskij E.A.,V,46,быть блестеть грустить метать исчезнуть напоминать улыбалисить любить быть искать
Baratynskij E.A.,V,47,переходить представать посинеть вертеться искать погружаться прибавлять суетиться таить согревать
Baratynskij E.A.,V,48,призывать быть отдавать глядеть сбросить мочь даровать прикрывать желать назначать
Baratynskij E.A.,V,49,быть слушать убирать изображать приводить мешать приять пожить пыхать рожать
Baratynskij E.A.,V,50,оставить жаться блистать восставать подымать исчезать читать воскресать вверяться обрадовать
Baratynskij E.A.,V,51,останавливаться любоваться быть отдавать давать блажить похищать достигать угадывать оживать
Baratynskij E.A.,V,52,наводить ждать ответствовать восстонать мелькать возмущать согнать одарять дремать читать
Baratynskij E.A.,V,53,граничить забывать жалеть возводить молчать прийти просыпаться обретать уподоблять петь
Baratynskij E.A.,V,54,очутиться становиться слышать встречать выражать увлекаться изнемогать смыкать постигать хотеть
Baratynskij E.A.,V,55,останавливать решаться смеяться погребать влечь приобретать давать кончать знать бежать
Baratynskij E.A.,V,56,забывать забывать грустить видеть лететь написать заплатить являть погашать сжимать
Baratynskij E.A.,V,57,исчезать усыплять входить пасть быть чувствовать забывать сидеть нестись околевать
Baratynskij E.A.,V,58,скропать пасть полагать находить идти приемлить стучаться пить отбывать сводить
