id,author_name,word,lemma
15428,Vjazemskij P.A.,моя,мой
15428,Vjazemskij P.A.,угасла,угасать
15428,Vjazemskij P.A.,младость,младость
15428,Vjazemskij P.A.,пускай,пускай
15428,Vjazemskij P.A.,и,и
15428,Vjazemskij P.A.,полдень,полдень
15428,Vjazemskij P.A.,мой,мой
15428,Vjazemskij P.A.,прокрадется,прокрадываться
15428,Vjazemskij P.A.,в,в
15428,Vjazemskij P.A.,тиши,тишь
15429,Vjazemskij P.A.,к,к
15429,Vjazemskij P.A.,чему,что
15429,Vjazemskij P.A.,мне,я
15429,Vjazemskij P.A.,вымыслы,вымысел
15429,Vjazemskij P.A.,к,к
15429,Vjazemskij P.A.,чему,что
15429,Vjazemskij P.A.,мечтанья,мечтание
15429,Vjazemskij P.A.,мне,я
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,нектар,нектар
15429,Vjazemskij P.A.,сладких,сладкий
15429,Vjazemskij P.A.,упоений,упоение
15429,Vjazemskij P.A.,я,я
15429,Vjazemskij P.A.,раннее,ранний
15429,Vjazemskij P.A.,прости,прощать
15429,Vjazemskij P.A.,сказал,сказать
15429,Vjazemskij P.A.,младой,млада
15429,Vjazemskij P.A.,весне,весна
15429,Vjazemskij P.A.,весне,весна
15429,Vjazemskij P.A.,надежд,надежда
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,заблуждений,заблуждение
15429,Vjazemskij P.A.,не,не
15429,Vjazemskij P.A.,осушив,осушать
15429,Vjazemskij P.A.,его,он
15429,Vjazemskij P.A.,фиал,фиал
15429,Vjazemskij P.A.,волшебств,волшебство
15429,Vjazemskij P.A.,разбил,разбивать
15429,Vjazemskij P.A.,при,при
15429,Vjazemskij P.A.,первых,первый
15429,Vjazemskij P.A.,встречах,встреча
15429,Vjazemskij P.A.,жизнь,жизнь
15429,Vjazemskij P.A.,в,в
15429,Vjazemskij P.A.,обманах,обман
15429,Vjazemskij P.A.,обличил,обличать
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,призраки,призрак
15429,Vjazemskij P.A.,принес,приносить
15429,Vjazemskij P.A.,в,в
15429,Vjazemskij P.A.,дань,дань
15429,Vjazemskij P.A.,истине,истина
15429,Vjazemskij P.A.,угрюмой,угрюмый
15429,Vjazemskij P.A.,очарованья,очарование
15429,Vjazemskij P.A.,цвет,цвет
15429,Vjazemskij P.A.,в,в
15429,Vjazemskij P.A.,руках,рука
15429,Vjazemskij P.A.,моих,мой
15429,Vjazemskij P.A.,поблек,поблекнуть
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,я,я
15429,Vjazemskij P.A.,сорвал,сорвать
15429,Vjazemskij P.A.,с,с
15429,Vjazemskij P.A.,чела,чело
15429,Vjazemskij P.A.,наморщенного,наморщивать
15429,Vjazemskij P.A.,думой,дума
15429,Vjazemskij P.A.,бездушных,бездушный
15429,Vjazemskij P.A.,радостей,радость
15429,Vjazemskij P.A.,венок,венок
15429,Vjazemskij P.A.,но,но
15429,Vjazemskij P.A.,льстивых,льстивый
15429,Vjazemskij P.A.,лжебогов,лжебог
15429,Vjazemskij P.A.,разоблачив,разоблачать
15429,Vjazemskij P.A.,кумиры,кумир
15429,Vjazemskij P.A.,я,я
15429,Vjazemskij P.A.,правде,правда
15429,Vjazemskij P.A.,посвятил,посвящать
15429,Vjazemskij P.A.,свой,свой
15429,Vjazemskij P.A.,пламенный,пламенный
15429,Vjazemskij P.A.,восторг,восторг
15429,Vjazemskij P.A.,не,не
15429,Vjazemskij P.A.,раз,раз
15429,Vjazemskij P.A.,из,из
15429,Vjazemskij P.A.,непреклонной,непреклонный
15429,Vjazemskij P.A.,лиры,лира
15429,Vjazemskij P.A.,он,он
15429,Vjazemskij P.A.,голос,голос
15429,Vjazemskij P.A.,мужества,мужество
15429,Vjazemskij P.A.,исторг,исторгать
15429,Vjazemskij P.A.,мой,мой
15429,Vjazemskij P.A.,аполон,аполный
15429,Vjazemskij P.A.,негодованье,негодование
15429,Vjazemskij P.A.,при,при
15429,Vjazemskij P.A.,пламени,пламень
15429,Vjazemskij P.A.,его,он
15429,Vjazemskij P.A.,с,с
15429,Vjazemskij P.A.,свободных,свободный
15429,Vjazemskij P.A.,уст,уста
15429,Vjazemskij P.A.,моих,мой
15429,Vjazemskij P.A.,падет,пасть
15429,Vjazemskij P.A.,бесчестное,бесчестный
15429,Vjazemskij P.A.,молчанье,молчание
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,загорится,загораться
15429,Vjazemskij P.A.,смелый,смелый
15429,Vjazemskij P.A.,стих,стих
15429,Vjazemskij P.A.,негодование,негодование
15429,Vjazemskij P.A.,огонь,огонь
15429,Vjazemskij P.A.,животворящий,животворящий
15429,Vjazemskij P.A.,зародыш,зародыш
15429,Vjazemskij P.A.,лучшего,хороший
15429,Vjazemskij P.A.,что,что
15429,Vjazemskij P.A.,я,я
15429,Vjazemskij P.A.,в,в
15429,Vjazemskij P.A.,себе,себя
15429,Vjazemskij P.A.,храню,хранить
15429,Vjazemskij P.A.,встревоженный,встревожить
15429,Vjazemskij P.A.,тобой,ты
15429,Vjazemskij P.A.,от,от
15429,Vjazemskij P.A.,сна,сон
15429,Vjazemskij P.A.,встаю,вставать
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,благородною,благородный
15429,Vjazemskij P.A.,отвагою,отвага
15429,Vjazemskij P.A.,кипящий,кипеть
15429,Vjazemskij P.A.,в,в
15429,Vjazemskij P.A.,волненьи,волнение
15429,Vjazemskij P.A.,бодром,бодрый
15429,Vjazemskij P.A.,познаю,познавать
15429,Vjazemskij P.A.,могущество,могущество
15429,Vjazemskij P.A.,души,душа
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,цену,цена
15429,Vjazemskij P.A.,бытию,бытие
15429,Vjazemskij P.A.,всех,все
15429,Vjazemskij P.A.,помыслов,помысел
15429,Vjazemskij P.A.,моих,мой
15429,Vjazemskij P.A.,виновник,виновник
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,свидетель,свидетель
15429,Vjazemskij P.A.,ты,ты
15429,Vjazemskij P.A.,от,от
15429,Vjazemskij P.A.,немой,немой
15429,Vjazemskij P.A.,меня,я
15429,Vjazemskij P.A.,бесчувственности,бесчувственность
15429,Vjazemskij P.A.,спас,спасать
15429,Vjazemskij P.A.,в,в
15429,Vjazemskij P.A.,молчаньи,молчание
15429,Vjazemskij P.A.,всех,все
15429,Vjazemskij P.A.,страстей,страсть
15429,Vjazemskij P.A.,меня,я
15429,Vjazemskij P.A.,твой,твой
15429,Vjazemskij P.A.,будит,будить
15429,Vjazemskij P.A.,глас,глас
15429,Vjazemskij P.A.,ты,ты
15429,Vjazemskij P.A.,мне,я
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,жизнь,жизнь
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,добродетель,добродетель
15429,Vjazemskij P.A.,поклонник,поклонник
15429,Vjazemskij P.A.,истины,истина
15429,Vjazemskij P.A.,в,в
15429,Vjazemskij P.A.,лета,год
15429,Vjazemskij P.A.,когда,когда
15429,Vjazemskij P.A.,мечты,мечта
15429,Vjazemskij P.A.,еще,еще
15429,Vjazemskij P.A.,приятны,приятный
15429,Vjazemskij P.A.,взвывали,взвывать
15429,Vjazemskij P.A.,к,к
15429,Vjazemskij P.A.,ней,она
15429,Vjazemskij P.A.,мольбой,мольба
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,сердце,сердце
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,уста,уста
15429,Vjazemskij P.A.,но,но
15429,Vjazemskij P.A.,ветер,ветер
15429,Vjazemskij P.A.,разносил,разносить
15429,Vjazemskij P.A.,мой,мой
15429,Vjazemskij P.A.,глас,глас
15429,Vjazemskij P.A.,толпе,толпа
15429,Vjazemskij P.A.,невнятный,невнятный
15429,Vjazemskij P.A.,под,под
15429,Vjazemskij P.A.,знаменем,знамя
15429,Vjazemskij P.A.,ее,она
15429,Vjazemskij P.A.,владычествует,владычествовать
15429,Vjazemskij P.A.,ложь,ложь
15429,Vjazemskij P.A.,насильством,насильство
15429,Vjazemskij P.A.,прихоти,прихоть
15429,Vjazemskij P.A.,потопаны,потопать
15429,Vjazemskij P.A.,уставы,устав
15429,Vjazemskij P.A.,с,с
15429,Vjazemskij P.A.,ругательным,ругательный
15429,Vjazemskij P.A.,челом,чело
15429,Vjazemskij P.A.,бесчеловечной,бесчеловечный
15429,Vjazemskij P.A.,славы,слава
15429,Vjazemskij P.A.,бесстыдство,бесстыдство
15429,Vjazemskij P.A.,председит,председить
15429,Vjazemskij P.A.,в,в
15429,Vjazemskij P.A.,собрании,собрание
15429,Vjazemskij P.A.,вельмож,вельможа
15429,Vjazemskij P.A.,отцов,отцов
15429,Vjazemskij P.A.,народов,народ
15429,Vjazemskij P.A.,зрел,зреть
15429,Vjazemskij P.A.,господствующих,господствовать
15429,Vjazemskij P.A.,страхом,страх
15429,Vjazemskij P.A.,советницей,советница
15429,Vjazemskij P.A.,владык,владыка
15429,Vjazemskij P.A.,губительную,губительный
15429,Vjazemskij P.A.,лесть,лесть
15429,Vjazemskij P.A.,печальную,печальный
15429,Vjazemskij P.A.,главу,глава
15429,Vjazemskij P.A.,посыпав,посыпать
15429,Vjazemskij P.A.,скорбным,скорбный
15429,Vjazemskij P.A.,прахом,прах
15429,Vjazemskij P.A.,я,я
15429,Vjazemskij P.A.,зрел,зреть
15429,Vjazemskij P.A.,изгнанницей,изгнанница
15429,Vjazemskij P.A.,поруганную,поругать
15429,Vjazemskij P.A.,честь,честь
15429,Vjazemskij P.A.,доступным,доступный
15429,Vjazemskij P.A.,торжищем,торжище
15429,Vjazemskij P.A.,святыню,святыня
15429,Vjazemskij P.A.,правосудья,правосудие
15429,Vjazemskij P.A.,служенье,служение
15429,Vjazemskij P.A.,истине,истина
15429,Vjazemskij P.A.,коварства,коварство
15429,Vjazemskij P.A.,торжеством,торжество
15429,Vjazemskij P.A.,законы,закон
15429,Vjazemskij P.A.,правоты,правота
15429,Vjazemskij P.A.,священные,священный
15429,Vjazemskij P.A.,орудья,орудие
15429,Vjazemskij P.A.,щитом,щит
15429,Vjazemskij P.A.,могучему,могучий
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,слабому,слабый
15429,Vjazemskij P.A.,ярмом,ярмо
15429,Vjazemskij P.A.,зрел,зреть
15429,Vjazemskij P.A.,промышляющих,промышлять
15429,Vjazemskij P.A.,спасительным,спасительный
15429,Vjazemskij P.A.,глаголом,глагол
15429,Vjazemskij P.A.,ханжей,ханжа
15429,Vjazemskij P.A.,торгующих,торговать
15429,Vjazemskij P.A.,учением,учение
15429,Vjazemskij P.A.,святым,святой
15429,Vjazemskij P.A.,в,в
15429,Vjazemskij P.A.,забвеньи,забвение
15429,Vjazemskij P.A.,бога,бог
15429,Vjazemskij P.A.,душ,душ
15429,Vjazemskij P.A.,одним,один
15429,Vjazemskij P.A.,земным,земной
15429,Vjazemskij P.A.,престолам,престол
15429,Vjazemskij P.A.,кадящих,кадить
15429,Vjazemskij P.A.,трепетно,трепетно
15429,Vjazemskij P.A.,одним,один
15429,Vjazemskij P.A.,богам,бог
15429,Vjazemskij P.A.,земным,земной
15429,Vjazemskij P.A.,хранители,хранитель
15429,Vjazemskij P.A.,казны,казна
15429,Vjazemskij P.A.,народной,народный
15429,Vjazemskij P.A.,на,на
15429,Vjazemskij P.A.,правый,правый
15429,Vjazemskij P.A.,суд,суд
15429,Vjazemskij P.A.,сбредитесь,сбредаться
15429,Vjazemskij P.A.,вы,вы
15429,Vjazemskij P.A.,ответствуйте,ответствовать
15429,Vjazemskij P.A.,где,где
15429,Vjazemskij P.A.,дань,дань
15429,Vjazemskij P.A.,отчаянной,отчаянный
15429,Vjazemskij P.A.,вдовы,вдова
15429,Vjazemskij P.A.,где,где
15429,Vjazemskij P.A.,подать,подавать
15429,Vjazemskij P.A.,сироты,сирота
15429,Vjazemskij P.A.,голодной,голодный
15429,Vjazemskij P.A.,корыстною,корыстный
15429,Vjazemskij P.A.,рукой,рука
15429,Vjazemskij P.A.,заграбил,заграбить
15429,Vjazemskij P.A.,их,они
15429,Vjazemskij P.A.,разврат,разврат
15429,Vjazemskij P.A.,презрев,презирать
15429,Vjazemskij P.A.,укор,укор
15429,Vjazemskij P.A.,людей,человек
15429,Vjazemskij P.A.,забыв,забывать
15429,Vjazemskij P.A.,небес,небо
15429,Vjazemskij P.A.,угрозы,угроза
15429,Vjazemskij P.A.,испили,испивать
15429,Vjazemskij P.A.,жадно,жадно
15429,Vjazemskij P.A.,вы,вы
15429,Vjazemskij P.A.,средь,средь
15429,Vjazemskij P.A.,пиршеских,пиршеский
15429,Vjazemskij P.A.,прохлад,прохлада
15429,Vjazemskij P.A.,кровавый,кровавый
15429,Vjazemskij P.A.,пот,пот
15429,Vjazemskij P.A.,труда,труд
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,нищенские,нищенский
15429,Vjazemskij P.A.,слезы,слеза
15429,Vjazemskij P.A.,на,на
15429,Vjazemskij P.A.,хищный,хищный
15429,Vjazemskij P.A.,ваш,ваш
15429,Vjazemskij P.A.,алтарь,алтарь
15429,Vjazemskij P.A.,в,в
15429,Vjazemskij P.A.,усердии,усердие
15429,Vjazemskij P.A.,слепом,слепой
15429,Vjazemskij P.A.,народ,народ
15429,Vjazemskij P.A.,имущество,имущество
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,жизнь,жизнь
15429,Vjazemskij P.A.,свою,свой
15429,Vjazemskij P.A.,приносит,приносить
15429,Vjazemskij P.A.,став,становиться
15429,Vjazemskij P.A.,ваших,ваш
15429,Vjazemskij P.A.,прихотей,прихоть
15429,Vjazemskij P.A.,угодливым,угодливый
15429,Vjazemskij P.A.,рабом,раб
15429,Vjazemskij P.A.,отечество,отечество
15429,Vjazemskij P.A.,от,от
15429,Vjazemskij P.A.,чад,чад
15429,Vjazemskij P.A.,вам,вы
15429,Vjazemskij P.A.,в,в
15429,Vjazemskij P.A.,жертву,жертва
15429,Vjazemskij P.A.,жертвы,жертва
15429,Vjazemskij P.A.,просит,просить
15429,Vjazemskij P.A.,но,но
15429,Vjazemskij P.A.,что,что
15429,Vjazemskij P.A.,вам,вы
15429,Vjazemskij P.A.,голосом,голос
15429,Vjazemskij P.A.,алкающих,алкать
15429,Vjazemskij P.A.,страстей,страсть
15429,Vjazemskij P.A.,мать,мать
15429,Vjazemskij P.A.,вопиющую,вопиющий
15429,Vjazemskij P.A.,вы,вы
15429,Vjazemskij P.A.,дерзко,дерзко
15429,Vjazemskij P.A.,заглушили,заглушать
15429,Vjazemskij P.A.,от,от
15429,Vjazemskij P.A.,стрел,стрела
15429,Vjazemskij P.A.,раскаянья,раскаяние
15429,Vjazemskij P.A.,златым,златой
15429,Vjazemskij P.A.,щитом,щит
15429,Vjazemskij P.A.,честей,честь
15429,Vjazemskij P.A.,ожесточенную,ожесточенный
15429,Vjazemskij P.A.,вы,вы
15429,Vjazemskij P.A.,совесть,совесть
15429,Vjazemskij P.A.,оградили,ограждать
15429,Vjazemskij P.A.,дни,день
15429,Vjazemskij P.A.,ваши,ваш
15429,Vjazemskij P.A.,без,без
15429,Vjazemskij P.A.,докук,докука
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,ночи,ночь
15429,Vjazemskij P.A.,без,без
15429,Vjazemskij P.A.,тревог,тревога
15429,Vjazemskij P.A.,твердыней,твердыня
15429,Vjazemskij P.A.,правде,правда
15429,Vjazemskij P.A.,неприступной,неприступный
15429,Vjazemskij P.A.,надменно,надменно
15429,Vjazemskij P.A.,к,к
15429,Vjazemskij P.A.,облакам,облако
15429,Vjazemskij P.A.,вознесся,возноситься
15429,Vjazemskij P.A.,наш,наш
15429,Vjazemskij P.A.,чертог,чертог
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,непорочность,непорочность
15429,Vjazemskij P.A.,зря,зря
15429,Vjazemskij P.A.,дней,день
15429,Vjazemskij P.A.,ваших,ваш
15429,Vjazemskij P.A.,блеск,блеск
15429,Vjazemskij P.A.,преступный,преступный
15429,Vjazemskij P.A.,смущаясь,смущаться
15429,Vjazemskij P.A.,говорит,говорить
15429,Vjazemskij P.A.,где,где
15429,Vjazemskij P.A.,ж,ж
15429,Vjazemskij P.A.,он,он
15429,Vjazemskij P.A.,где,где
15429,Vjazemskij P.A.,ж,ж
15429,Vjazemskij P.A.,казни,казнь
15429,Vjazemskij P.A.,бог,бог
15429,Vjazemskij P.A.,где,где
15429,Vjazemskij P.A.,ж,ж
15429,Vjazemskij P.A.,судия,судия
15429,Vjazemskij P.A.,необольстимый,необольстимый
15429,Vjazemskij P.A.,что,что
15429,Vjazemskij P.A.,ж,ж
15429,Vjazemskij P.A.,медлит,медлить
15429,Vjazemskij P.A.,он,он
15429,Vjazemskij P.A.,суд,суд
15429,Vjazemskij P.A.,истины,истина
15429,Vjazemskij P.A.,изречь,изрекать
15429,Vjazemskij P.A.,когда,когда
15429,Vjazemskij P.A.,ж,ж
15429,Vjazemskij P.A.,в,в
15429,Vjazemskij P.A.,руке,рука
15429,Vjazemskij P.A.,его,он
15429,Vjazemskij P.A.,заблещет,заблестеть
15429,Vjazemskij P.A.,ярый,ярый
15429,Vjazemskij P.A.,меч,меч
15429,Vjazemskij P.A.,и,и
15429,Vjazemskij P.A.,поразит,поражать
15429,Vjazemskij P.A.,порок,порок
15429,Vjazemskij P.A.,удар,удар
15429,Vjazemskij P.A.,неотразимый,неотразимый
15429,Vjazemskij P.A.,здесь,здесь
15429,Vjazemskij P.A.,у,у
15429,Vjazemskij P.A.,подножья,подножие
15429,Vjazemskij P.A.,алтаря,алтарь
15467,Vjazemskij P.A.,несись,нестись
15467,Vjazemskij P.A.,с,с
15467,Vjazemskij P.A.,неукротимым,неукротимый
15467,Vjazemskij P.A.,гневом,гнев
15467,Vjazemskij P.A.,мятежной,мятежный
15467,Vjazemskij P.A.,влаги,влага
15467,Vjazemskij P.A.,властелин,властелин
15467,Vjazemskij P.A.,над,над
15467,Vjazemskij P.A.,тишиной,тишина
15467,Vjazemskij P.A.,окрестной,окрестный
15467,Vjazemskij P.A.,ревом,рев
15467,Vjazemskij P.A.,господствуй,господствовать
15467,Vjazemskij P.A.,гордый,гордый
15467,Vjazemskij P.A.,исполин,исполин
15467,Vjazemskij P.A.,жемчужною,жемчужный
15467,Vjazemskij P.A.,кипящей,кипеть
15467,Vjazemskij P.A.,лавой,лава
15467,Vjazemskij P.A.,за,за
15467,Vjazemskij P.A.,валом,валом
15467,Vjazemskij P.A.,низвергая,низвергать
15467,Vjazemskij P.A.,вал,вал
15467,Vjazemskij P.A.,сердитый,сердитый
15467,Vjazemskij P.A.,дикий,дикий
15467,Vjazemskij P.A.,величавый,величавый
15467,Vjazemskij P.A.,перебегай,перебегать
15467,Vjazemskij P.A.,ступени,ступень
15467,Vjazemskij P.A.,скал,скала
15467,Vjazemskij P.A.,дождь,дождь
15467,Vjazemskij P.A.,брызжет,брызгать
15467,Vjazemskij P.A.,от,от
15467,Vjazemskij P.A.,упорной,упорный
15467,Vjazemskij P.A.,сшибки,сшибка
15467,Vjazemskij P.A.,волны,волна
15467,Vjazemskij P.A.,сразившейся,сражаться
15467,Vjazemskij P.A.,с,с
15467,Vjazemskij P.A.,волной,волна
15467,Vjazemskij P.A.,и,и
15467,Vjazemskij P.A.,влажный,влажный
15467,Vjazemskij P.A.,дым,дым
15467,Vjazemskij P.A.,как,как
15467,Vjazemskij P.A.,облак,облак
15467,Vjazemskij P.A.,зыбкий,зыбкий
15467,Vjazemskij P.A.,вдали,вдали
15467,Vjazemskij P.A.,их,они
15467,Vjazemskij P.A.,представляет,представлять
15467,Vjazemskij P.A.,бой,бой
15467,Vjazemskij P.A.,все,все
15467,Vjazemskij P.A.,разъяренней,разъяренный
15467,Vjazemskij P.A.,все,все
15467,Vjazemskij P.A.,угрюмей,угрюмо
15467,Vjazemskij P.A.,летишь,лететь
15467,Vjazemskij P.A.,как,как
15467,Vjazemskij P.A.,гений,гений
15467,Vjazemskij P.A.,непогод,непогода
15467,Vjazemskij P.A.,я,я
15467,Vjazemskij P.A.,мыслью,мысль
15467,Vjazemskij P.A.,погружаюсь,погружаться
15467,Vjazemskij P.A.,в,в
15467,Vjazemskij P.A.,шуме,шум
15467,Vjazemskij P.A.,междоусобно,междоусобный
15467,Vjazemskij P.A.,бурных,бурный
15467,Vjazemskij P.A.,вод,вода
15467,Vjazemskij P.A.,но,но
15467,Vjazemskij P.A.,как,как
15467,Vjazemskij P.A.,вокруг,вокруг
15467,Vjazemskij P.A.,все,все
15467,Vjazemskij P.A.,безмятежно,безмятежно
15467,Vjazemskij P.A.,и,и
15467,Vjazemskij P.A.,утомленные,утомленный
15467,Vjazemskij P.A.,тобой,ты
15467,Vjazemskij P.A.,как,как
15467,Vjazemskij P.A.,чувства,чувство
15467,Vjazemskij P.A.,отдыхают,отдыхать
15467,Vjazemskij P.A.,нежно,нежно
15467,Vjazemskij P.A.,любуясь,любоваться
15467,Vjazemskij P.A.,сельской,сельский
15467,Vjazemskij P.A.,тишиной,тишина
15467,Vjazemskij P.A.,твой,твой
15467,Vjazemskij P.A.,ясный,ясный
15467,Vjazemskij P.A.,берег,берег
15467,Vjazemskij P.A.,чужд,чуждый
15467,Vjazemskij P.A.,смятенью,смятение
15467,Vjazemskij P.A.,на,на
15467,Vjazemskij P.A.,нем,немой
15467,Vjazemskij P.A.,цветет,цвести
15467,Vjazemskij P.A.,весны,весна
15467,Vjazemskij P.A.,краса,краса
15467,Vjazemskij P.A.,и,и
15467,Vjazemskij P.A.,вместе,вместе
15467,Vjazemskij P.A.,миру,мир
15467,Vjazemskij P.A.,и,и
15467,Vjazemskij P.A.,волненью,волнение
15467,Vjazemskij P.A.,светлеют,светлеть
15467,Vjazemskij P.A.,те,тот
15467,Vjazemskij P.A.,же,же
15467,Vjazemskij P.A.,небеса,небо
15467,Vjazemskij P.A.,но,но
15467,Vjazemskij P.A.,ты,ты
15467,Vjazemskij P.A.,созданье,создание
15467,Vjazemskij P.A.,тайной,тайна
15467,Vjazemskij P.A.,бури,буря
15467,Vjazemskij P.A.,игралище,игралище
15467,Vjazemskij P.A.,глухой,глухой
15467,Vjazemskij P.A.,войны,война
15467,Vjazemskij P.A.,ты,ты
15467,Vjazemskij P.A.,не,не
15467,Vjazemskij P.A.,зерцало,зерцало
15467,Vjazemskij P.A.,их,они
15467,Vjazemskij P.A.,лазури,лазурь
15467,Vjazemskij P.A.,вотще,вотще
15467,Vjazemskij P.A.,блестящей,блестящий
15467,Vjazemskij P.A.,вышины,вышина
15467,Vjazemskij P.A.,противоречие,противоречие
15467,Vjazemskij P.A.,природы,природа
15467,Vjazemskij P.A.,под,под
15467,Vjazemskij P.A.,грозным,грозный
15467,Vjazemskij P.A.,знаменем,знамя
15467,Vjazemskij P.A.,тревог,тревога
15467,Vjazemskij P.A.,в,в
15467,Vjazemskij P.A.,залоге,залог
15467,Vjazemskij P.A.,вечной,вечный
15467,Vjazemskij P.A.,непогоды,непогода
15467,Vjazemskij P.A.,ты,ты
15467,Vjazemskij P.A.,бытия,бытие
15467,Vjazemskij P.A.,приял,приять
15467,Vjazemskij P.A.,залог,залог
15467,Vjazemskij P.A.,ворвавшись,ворваться
15467,Vjazemskij P.A.,в,в
15467,Vjazemskij P.A.,сей,сей
15467,Vjazemskij P.A.,предел,предел
15467,Vjazemskij P.A.,спокойный,спокойный
15467,Vjazemskij P.A.,один,один
15467,Vjazemskij P.A.,свирепствуешь,свирепствовать
15467,Vjazemskij P.A.,в,в
15467,Vjazemskij P.A.,глуши,глушь
15467,Vjazemskij P.A.,как,как
15467,Vjazemskij P.A.,вдоль,вдоль
15467,Vjazemskij P.A.,пустыни,пустыня
15467,Vjazemskij P.A.,вихорь,вихорь
15467,Vjazemskij P.A.,знойный,знойный
15467,Vjazemskij P.A.,как,как
15467,Vjazemskij P.A.,страсть,страсть
15467,Vjazemskij P.A.,в,в
15467,Vjazemskij P.A.,святилище,святилище
15467,Vjazemskij P.A.,души,душа
15467,Vjazemskij P.A.,как,как
15467,Vjazemskij P.A.,ты,ты
15467,Vjazemskij P.A.,внезапно,внезапно
15467,Vjazemskij P.A.,разразится,разражаться
15467,Vjazemskij P.A.,как,как
15467,Vjazemskij P.A.,ты,ты
15467,Vjazemskij P.A.,растет,расти
15467,Vjazemskij P.A.,она,она
15467,Vjazemskij P.A.,в,в
15467,Vjazemskij P.A.,борьбе,борьба
15467,Vjazemskij P.A.,терзает,терзать
15467,Vjazemskij P.A.,лоно,лоно
15467,Vjazemskij P.A.,где,где
15467,Vjazemskij P.A.,родится,родиться
15467,Vjazemskij P.A.,и,и
15467,Vjazemskij P.A.,поглощается,поглощаться
15467,Vjazemskij P.A.,в,в
15467,Vjazemskij P.A.,себе,себя
15473,Vjazemskij P.A.,как,как
15473,Vjazemskij P.A.,стаи,стая
15473,Vjazemskij P.A.,гордых,гордый
15473,Vjazemskij P.A.,лебедей,лебедь
15473,Vjazemskij P.A.,на,на
15473,Vjazemskij P.A.,синем,синий
15473,Vjazemskij P.A.,море,море
15473,Vjazemskij P.A.,волны,волна
15473,Vjazemskij P.A.,блещут,блистать
15473,Vjazemskij P.A.,лобзаются,лобзаться
15473,Vjazemskij P.A.,ныряют,нырять
15473,Vjazemskij P.A.,плещут,плескать
15473,Vjazemskij P.A.,по,по
15473,Vjazemskij P.A.,стройной,стройный
15473,Vjazemskij P.A.,прихоти,прихоть
15473,Vjazemskij P.A.,своей,свой
15473,Vjazemskij P.A.,и,и
15473,Vjazemskij P.A.,упивается,упиваться
15473,Vjazemskij P.A.,мой,мой
15473,Vjazemskij P.A.,слух,слух
15473,Vjazemskij P.A.,их,они
15473,Vjazemskij P.A.,говором,говор
15473,Vjazemskij P.A.,необычайным,необычайный
15473,Vjazemskij P.A.,и,и
15473,Vjazemskij P.A.,сладко,сладко
15473,Vjazemskij P.A.,предается,предаваться
15473,Vjazemskij P.A.,дух,дух
15473,Vjazemskij P.A.,мечтам,мечта
15473,Vjazemskij P.A.,пленительным,пленительный
15473,Vjazemskij P.A.,и,и
15473,Vjazemskij P.A.,тайным,тайный
15473,Vjazemskij P.A.,так,так
15473,Vjazemskij P.A.,древности,древность
15473,Vjazemskij P.A.,постиг,постигать
15473,Vjazemskij P.A.,теперь,теперь
15473,Vjazemskij P.A.,я,я
15473,Vjazemskij P.A.,баснословную,баснословный
15473,Vjazemskij P.A.,святыню,святыня
15473,Vjazemskij P.A.,о,о
15473,Vjazemskij P.A.,волны,волна
15473,Vjazemskij P.A.,красоты,красота
15473,Vjazemskij P.A.,богиню,богиня
15473,Vjazemskij P.A.,я,я
15473,Vjazemskij P.A.,признаю,признавать
15473,Vjazemskij P.A.,за,за
15473,Vjazemskij P.A.,вашу,ваш
15473,Vjazemskij P.A.,дщерь,дщерь
15473,Vjazemskij P.A.,так,так
15473,Vjazemskij P.A.,верю,верить
15473,Vjazemskij P.A.,родилась,рождаться
15473,Vjazemskij P.A.,она,она
15473,Vjazemskij P.A.,из,из
15473,Vjazemskij P.A.,вашей,ваш
15473,Vjazemskij P.A.,колыбели,колыбель
15473,Vjazemskij P.A.,зыбкой,зыбкий
15473,Vjazemskij P.A.,и,и
15473,Vjazemskij P.A.,пробудила,пробуждать
15473,Vjazemskij P.A.,мир,мир
15473,Vjazemskij P.A.,от,от
15473,Vjazemskij P.A.,сна,сон
15473,Vjazemskij P.A.,своею,свой
15473,Vjazemskij P.A.,свежею,свежий
15473,Vjazemskij P.A.,улыбкой,улыбка
